headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
Italian,Alboino,Etymology,,"Of Germanic origin, from the Lombard king Alboin . The first element derives from Proto-Germanic *albiz, and the second ultimately from *winiz.","Of Germanic origin, from the Lombard king Alboin (itself corresponding or akin to Anglo-Saxon/Old English Ælfwine). The first element derives from Proto-Germanic *albiz, and the second ultimately from *winiz.","<p id=""mwAQ"">Of <span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Germanic%20languages"" title=""w:Germanic languages"">Germanic</a></span></span> origin, from the Lombard king <a class=""external"" href=""https://en.wikipedia.org/wiki/Alboin"" id=""mwBA"" title=""w:Alboin"">Alboin</a> (itself corresponding or akin to Anglo-Saxon/Old English <i class=""Latinx mention"" id=""mwBQ"" lang=""ang"">Ælfwine</i>). The first element derives from <span class=""etylcleanup"" id=""mwBg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Proto-Germanic%20language"" title=""w:Proto-Germanic language"">Proto-Germanic</a></span></span> <i class=""Latinx mention"" id=""mwCA"" lang=""gem-pro"">*albiz</i>, and the second ultimately from <i class=""Latinx mention"" id=""mwCQ"" lang=""gem-pro"">*winiz</i>.</p>"
Italian,Alboino,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwDg""> <span class=""use-with-mention"" id=""mwDw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Albona,Etymology,,From Latin Albona.,From Latin Albona.,"<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""la""><a href="""" title=""Albona"">Albona</a></i>.</p>"
Italian,Albona,Proper noun, ?,"Labin, a town in Croatia."," Labin, a town in Croatia.","<li id=""mwCg""> <a href=""Labin.html"" id=""mwCw"" title=""Labin"">Labin</a>, a town in <a href=""Croatia.html"" id=""mwDA"" title=""Croatia"">Croatia</a>.</li>"
Italian,Albona,Derived terms,,albonese, albonese,"<li id=""mwDg""> <span class=""Latn"" id=""mwDw"" lang=""it""><a href=""albonese.html"" title=""albonese"">albonese</a></span></li>"
Italian,Alboni,Proper noun, ?,A  surname​., A  surname​.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Italian,Alcamo,Proper noun, ?,"A town in the province of Trapani, Sicily"," A town in the province of Trapani, Sicily","<li id=""mwBg""> A town in the province of <a href=""Trapani.html"" id=""mwBw"" title=""Trapani"">Trapani</a>, <a href=""Sicily.html"" id=""mwCA"" title=""Sicily"">Sicily</a></li>"
Italian,Alcamo,Derived terms,,alcamese, alcamese,"<li id=""mwCg""> <span class=""Latn"" id=""mwCw"" lang=""it""><a href=""alcamese.html"" title=""alcamese"">alcamese</a></span></li>"
Italian,Alcantara,Etymology,,From Arabic اَلْقَنْطَرَة ‎.,"From Arabic اَلْقَنْطَرَة ‎(al-qanṭara, “the bridge”).","<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Arabic%20language"" title=""w:Arabic language"">Arabic</a></span></span> <i class=""Arab mention"" id=""mwBQ"" lang=""ar"">اَلْقَنْطَرَة</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">al-qanṭara</span><span>, </span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">the bridge</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>.</p>"
Italian,Alcantara,Proper noun, ?,A river that flows in Sicily, A river that flows in Sicily,"<li id=""mwDA""> A <a href=""river.html"" id=""mwDQ"" title=""river"">river</a> that flows in <a href=""Sicily.html"" id=""mwDg"" title=""Sicily"">Sicily</a></li>"
Italian,Alceo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Alcesti,Proper noun, f,Alcestis, Alcestis,"<li id=""mwBg""> Alcestis</li>"
Italian,Alcibiade,Proper noun, m,Alcibiades, Alcibiades,"<li id=""mwBQ""> <a href=""Alcibiades.html"" id=""mwBg"" title=""Alcibiades"">Alcibiades</a></li>"
Italian,Alcide,Proper noun, m,A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Alcino,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Alcione,Proper noun, f,Alcyone, Alcyone,"<li id=""mwBg""> <a href=""Alcyone.html"" id=""mwBw"" title=""Alcyone"">Alcyone</a></li>"
Italian,Alciso,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Alcmane,Proper noun, m,Alcman, Alcman,"<li id=""mwBg""> <a href=""Alcman.html"" id=""mwBw"" title=""Alcman"">Alcman</a></li>"
Italian,Alcmane,Derived terms,,"alcmania,  alcmanio"," alcmania,  alcmanio","<li id=""mwCQ""> <span class=""Latn"" id=""mwCg"" lang=""it""><a href=""alcmania.html"" title=""alcmania"">alcmania</a></span></li>, <li id=""mwCw""> <span class=""Latn"" id=""mwDA"" lang=""it""><a href=""alcmanio.html"" title=""alcmanio"">alcmanio</a></span></li>"
Italian,Alcolisti Anonimi,Proper noun, m pl,Alcoholics Anonymous, Alcoholics Anonymous,"<li id=""mwBg""> <a href=""Alcoholics_Anonymous.html"" id=""mwBw"" title=""Alcoholics Anonymous"">Alcoholics Anonymous</a></li>"
Italian,Alcuino,Proper noun, m,Alcuin, Alcuin,"<li id=""mwBQ""> Alcuin</li>"
Italian,Alderico,Etymology,,"From a Germanic given name which contains Proto-Germanic *aldaz ‎ + Proto-Germanic *rīks ‎.
See English old, Old English eald and English rich.","From a Germanic given name which contains Proto-Germanic *aldaz ‎(“old”) + Proto-Germanic *rīks ‎(“king”).
See English old, Old English eald and English rich.","<p id=""mwAg"">From a Germanic given name which contains <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Proto-Germanic%20language"" title=""w:Proto-Germanic language"">Proto-Germanic</a></span></span> <i class=""Latinx mention"" id=""mwBQ"" lang=""gem-pro"">*aldaz</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">old</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span> + <span class=""etylcleanup"" id=""mwBw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Proto-Germanic%20language"" title=""w:Proto-Germanic language"">Proto-Germanic</a></span></span> <i class=""Latinx mention"" id=""mwCQ"" lang=""gem-pro"">*rīks</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">“</span><span class=""mention-gloss"">king</span><span class=""mention-gloss-double-quote"">”</span><span class=""mention-gloss-paren"" id=""mwCg"">)</span>.
See English <i class=""Latn mention"" id=""mwCw"" lang=""en""><a href=""old.html"" title=""old"">old</a></i>, Old English <i class=""Latinx mention"" id=""mwDA"" lang=""ang""><a href=""eald.html"" title=""eald"">eald</a></i> and English <i class=""Latn mention"" id=""mwDQ"" lang=""en""><a href=""rich.html"" title=""rich"">rich</a></i>.</p>"
Italian,Alderico,Proper noun, m,"A male given name, cognate to French Audric and Frisian Alderik"," A male given name, cognate to French Audric and Frisian Alderik","<li id=""mwEg""> <span class=""use-with-mention"" id=""mwEw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>, cognate to French <i class=""Latn mention"" id=""mwFQ"" lang=""fr"">Audric</i> and Frisian <i class=""Latn mention"" id=""mwFg"" lang=""fy"">Alderik</i></li>"
Italian,Aldobrandi,Proper noun, ?,A  surname​., A  surname​.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A  <a href=""surname.html"" title=""surname"">surname</a><span>​</span>.</span></li>"
Italian,Aldobrando,Proper noun, m,A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Alduino,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Aleardo,Proper noun, ‎(m),A male given name, A male given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Italian,Alento,Etymology,,From Latin Hales.,From Latin Hales.,"<p id=""mwAg"">From <span class=""etyl"" id=""mwAw""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span><span> </span><i class=""Latn mention"" id=""mwBA"" lang=""la"">Hales</i>.</p>"
Italian,Alento,Proper noun, m,A small river in Campania, A small river in Campania,"<li id=""mwCg""> A small <a href=""river.html"" id=""mwCw"" title=""river"">river</a> in <a href=""Campania.html"" id=""mwDA"" title=""Campania"">Campania</a></li>"
Italian,Aleo,Etymology,,"Recorded in medieval Latin as Aleum the place name being derived from Arabic 'ālī .
The name is also derivative from the Latin word ""gambler"".","Recorded in medieval Latin as Aleum the place name being derived from Arabic 'ālī (‘high’).
The name is also derivative from the Latin word ""gambler"".","<p id=""mwAg"">Recorded in medieval <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> as <i id=""mwBQ"">Aleum</i> the place name being derived from <span class=""etylcleanup"" id=""mwBw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Arabic%20language"" title=""w:Arabic language"">Arabic</a></span></span> 'ālī (‘high’).
The name is also derivative from the <a href=""Latin.html"" id=""mwCQ"" title=""Latin"">Latin</a> word ""<a href=""gambler.html"" id=""mwCg"" title=""gambler"">gambler</a>"".</p>"
Italian,Aleo,Proper noun, ?,An Italian  habitational name varying as Alì or Aleo in the Messina province., An Italian (Sicilian) habitational name varying as Alì or Aleo in the Messina province.,"<li id=""mwDw""> An <a href=""Italian.html"" id=""mwEA"" title=""Italian"">Italian</a> (<a href=""Sicilian.html"" id=""mwEQ"" title=""Sicilian"">Sicilian</a>) <a href=""habitational.html"" id=""mwEg"" title=""habitational"">habitational</a> name varying as Alì or Aleo in the Messina province.</li>"
Italian,Alessandra,Pronunciation,,IPA: /alesˈsandra/, IPA(key): /alesˈsandra/,"<li id=""mwAg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/alesˈsandra/</span></li>"
Italian,Alessandra,Proper noun, f,"A female given name, the Italian equivalent of Alexandra. Feminine form of Alessandro"," A female given name, the Italian equivalent of Alexandra. Feminine form of Alessandro","<li id=""mwCQ""> <span class=""use-with-mention"" id=""mwCg"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>, the Italian equivalent of <a href=""Alexandra.html"" id=""mwDA"" title=""Alexandra"">Alexandra</a>. Feminine form of <span class=""Latn"" id=""mwDQ"" lang=""it""><a href=""Alessandro.html"" title=""Alessandro"">Alessandro</a></span></li>"
Italian,Alessandra,Related terms,,: Sandra, (diminutive): Sandra,"<li id=""mwDw""> <span class=""ib-brac"" id=""mwEA""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">diminutive</span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span class=""ib-colon"" id=""mwEQ""><span class=""sense-qualifier-colon"">:</span></span> <span class=""Latn"" id=""mwEg"" lang=""it""><a href=""Sandra.html"" title=""Sandra"">Sandra</a></span></li>"
Italian,Alessandrina,Proper noun, ?,A district of Rome, A district of Rome,"<li id=""mwBw""> A district of <a href=""Rome.html"" id=""mwCA"" title=""Rome"">Rome</a></li>"
Italian,Alessandro,Etymology,,"From Latin Alexander, from Ancient Greek Ἀλέξανδρος ‎.","From Latin Alexander, from Ancient Greek Ἀλέξανδρος ‎(Aléxandros).","<p id=""mwAQ"">From <span class=""etyl"" id=""mwAg""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span><span> </span><i class=""Latn mention"" lang=""la""><a href=""Alexander.html"" title=""Alexander"">Alexander</a></i>, from <span class=""etyl"" id=""mwBA""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span><span> </span><i class=""polytonic mention"" lang=""grc""><a href=""%E1%BC%88%CE%BB%CE%AD%CE%BE%CE%B1%CE%BD%CE%B4%CF%81%CE%BF%CF%82.html"" title=""Ἀλέξανδρος"">Ἀλέξανδρος</a></i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Aléxandros</span><span class=""mention-gloss-paren"" id=""mwBQ"">)</span>.</p>"
Italian,Alessandro,Pronunciation,,"IPA: /aleˈsːandro/, [a.l̺es̪ˈs̪an̪.d̪r̺o],  Hyphenation: A‧les‧sàn‧dro"," IPA(key): /aleˈsːandro/, [a.l̺es̪ˈs̪an̪.d̪r̺o],  Hyphenation: A‧les‧sàn‧dro","<li id=""mwBw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/aleˈsːandro/</span><span>, </span><span class=""IPA"" lang="""">[a.l̺es̪ˈs̪an̪.d̪r̺o]</span></li>, <li id=""mwCg""> <span id=""mwCw"">Hyphenation: </span><span class=""Latn"" lang=""it"">A‧les‧sàn‧dro</span></li>"
Italian,Alessandro,Proper noun, m,"A male given name, the Italian equivalent of Alexander."," A male given name, the Italian equivalent of Alexander.","<li id=""mwEQ""> <span class=""use-with-mention"" id=""mwEg"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>, the Italian equivalent of <a href=""Alexander.html"" id=""mwFA"" title=""Alexander"">Alexander</a>.</li>"
Italian,Alessandro,Derived terms,,Sandro, Sandro,"<li id=""mwFg""> <span class=""Latn"" id=""mwFw"" lang=""it""><a href=""Sandro.html"" title=""Sandro"">Sandro</a></span></li>"
Italian,Alessandro,Related terms,,Alessandra, Alessandra,"<li id=""mwGQ""> <span class=""Latn"" id=""mwGg"" lang=""it""><a href=""Alessandra.html"" title=""Alessandra"">Alessandra</a></span></li>"
Italian,Alessandro Magno,Proper noun, ?,Alexander the Great, Alexander the Great,"<li id=""mwBQ""> <a href=""Alexander_the_Great.html"" id=""mwBg"" title=""Alexander the Great"">Alexander the Great</a></li>"
Italian,Alessandropoli,Proper noun,,Alexandroupoli, Alexandroupoli,"<li id=""mwBg""> <a href=""Alexandroupoli.html"" id=""mwBw"" title=""Alexandroupoli"">Alexandroupoli</a></li>"
Italian,Alessia,Proper noun, f,"A female given name, cognate to Alexia."," A female given name, cognate to Alexia.","<li id=""mwBw""> <span class=""use-with-mention"" id=""mwCA"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>, cognate to <a href=""Alexia.html"" id=""mwCg"" title=""Alexia"">Alexia</a>.</li>"
Italian,Alessia,Related terms,,Alessio, Alessio,"<li id=""mwDA""> <a href=""Alessio.html"" id=""mwDQ"" title=""Alessio"">Alessio</a></li>"
Italian,Alessio,Proper noun, m,"A male given name, cognate to Alexis and Alexius."," A male given name, cognate to Alexis and Alexius.","<li id=""mwBg""> <span class=""use-with-mention"" id=""mwBw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>, cognate to <a href=""Alexis.html"" id=""mwCQ"" title=""Alexis"">Alexis</a> and <a href=""Alexius.html"" id=""mwCg"" title=""Alexius"">Alexius</a>.</li>"
Italian,Alessio,Related terms,,Alessia, Alessia,"<li id=""mwDA""> <a href=""Alessia.html"" id=""mwDQ"" title=""Alessia"">Alessia</a></li>"
Italian,Alessio,Etymology 2,,"From Latin Lissus, from Ancient Greek Λισσός ‎.","From Latin Lissus, from Ancient Greek Λισσός ‎(Lissós).","<p id=""mwDg"">From <span class=""etylcleanup"" id=""mwDw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwEQ"" lang=""la"">Lissus</i>, from <span class=""etylcleanup"" id=""mwEg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span> <i class=""polytonic mention"" id=""mwFA"" lang=""grc"">Λισσός</i><span> </span><span>‎</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">Lissós</span><span class=""mention-gloss-paren"">)</span>.</p>"
