headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
German,Umfeld,External links,,Umfeld in Duden online, Umfeld in Duden online,"<li id=""mwDg""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Umfeld"" id=""mwDw"">Umfeld</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Umfelder,Pronunciation,,IPA: /ËˆÊ”Ê_mfÉ›ldÉê/, IPA(key): /ËˆÊ”Ê_mfÉ›ldÉê/,"<li id=""mwAg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆÊ”Ê_mfÉ›ldÉê/</span></li>"
German,Umfelder,Noun,,plural of Umfeld, plural of Umfeld,"<li id=""mwCQ""> <span class=""form-of-definition"" id=""mwCg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umfeld.html"" title=""Umfeld"">Umfeld</a></i></span></span></li>"
German,Umfeldern,Noun, n,dative plural of Umfeld, dative plural of Umfeld,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">dative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umfeld.html"" title=""Umfeld"">Umfeld</a></i></span></span></li>"
German,Umfeldes,Noun,,genitive singular of Umfeld, genitive singular of Umfeld,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umfeld.html"" title=""Umfeld"">Umfeld</a></i></span></span></li>"
German,Umfelds,Noun,,genitive singular of Umfeld, genitive singular of Umfeld,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umfeld.html"" title=""Umfeld"">Umfeld</a></i></span></span></li>"
English,Umfolosi,Pronunciation,, IPA: /uËêmfÉ’ËˆlÉ”ËêsÉª/, (Received Pronunciation) IPA(key): /uËêmfÉ’ËˆlÉ”ËêsÉª/,"<li id=""mwBA""> <span class=""ib-brac"" id=""mwBQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Received%20Pronunciation"" title=""w:Received Pronunciation"">Received Pronunciation</a></span></span><span class=""ib-brac"" id=""mwBg""><span class=""qualifier-brac"">)</span></span> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/uËêmfÉ’ËˆlÉ”ËêsÉª/</span></li>"
English,Umfolosi,Proper noun,,"Either of two rivers in South Africa:
 the Black Umfolosi.
 the White Umfolosi."," Either of two rivers in South Africa:
 the Black Umfolosi.
 the White Umfolosi.","<li id=""mwDQ""> Either of two <span class=""Latn"" id=""mwDg"" lang=""en""><a href=""river.html"" title=""river"">rivers</a></span> in <span class=""Latn"" id=""mwDw"" lang=""en""><a href=""South_Africa.html"" title=""South Africa"">South Africa</a></span>:
<ol id=""mwEA""><li id=""mwEQ""> the <span class=""Latn"" id=""mwEg"" lang=""en"">Black Umfolosi</span>.</li>
<li id=""mwEw""> the <span class=""Latn"" id=""mwFA"" lang=""en"">White Umfolosi</span>.</li></ol></li>"
German,Umformen,Noun,"Â n â€_(genitive Umformens, no plural)","gerund of umformen
 transformation
 rearrangement"," gerund of umformen
 transformation
 rearrangement","<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">gerund of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""umformen.html"" title=""umformen"">umformen</a></i></span></span>
<ol id=""mwCQ""><li id=""mwCg""> <a href=""transformation.html"" id=""mwCw"" title=""transformation"">transformation</a></li>
<li id=""mwDA""> <a href=""rearrangement.html"" id=""mwDQ"" title=""rearrangement"">rearrangement</a></li></ol></li>"
German,Umformens,Noun,,genitive singular of Umformen, genitive singular of Umformen,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umformen.html"" title=""Umformen"">Umformen</a></i></span></span></li>"
German,Umformulierung,Etymology,,umformulieren +â€_ -ung,umformulieren +â€_ -ung,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""de""><a href=""umformulieren.html"" title=""umformulieren"">umformulieren</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""-ung.html"" title=""-ung"">-ung</a></i></p>"
German,Umformulierung,Pronunciation,,"IPA: [ËˆÊ_mfÉ”ÊÅmuËŒliËêÊ€Ê_Å‹],  Hyphenation: Umâ€§forâ€§muâ€§lieâ€§rung"," IPA(key): [ËˆÊ_mfÉ”ÊÅmuËŒliËêÊ€Ê_Å‹],  Hyphenation: Umâ€§forâ€§muâ€§lieâ€§rung","<li id=""mwBQ""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[ËˆÊ_mfÉ”ÊÅmuËŒliËêÊ€Ê_Å‹]</span></li>, <li id=""mwCA""> <span id=""mwCQ"">Hyphenation: </span><span class=""Latn"" id=""mwCg"" lang=""de"">Umâ€§forâ€§muâ€§lieâ€§rung</span></li>"
German,Umformulierung,Noun,"Â f â€_(genitive Umformulierung, plural Umformulierungen)","rephrasing, restating"," rephrasing, restating","<li id=""mwDw""> <a href=""rephrasing.html"" id=""mwEA"" title=""rephrasing"">rephrasing</a>, <a href=""restating.html"" id=""mwEQ"" title=""restating"">restating</a></li>"
German,Umformulierungen,Noun,Â f,plural of Umformulierung, plural of Umformulierung,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umformulierung.html"" title=""Umformulierung"">Umformulierung</a></i></span></span></li>"
German,Umformung,Noun,"Â f â€_(genitive Umformung, plural Umformungen)","conversion, transformation, reshaping"," conversion, transformation, reshaping","<li id=""mwBQ""> <a href=""conversion.html"" id=""mwBg"" title=""conversion"">conversion</a>, <a href=""transformation.html"" id=""mwBw"" title=""transformation"">transformation</a>, <a href=""reshaping.html"" id=""mwCA"" title=""reshaping"">reshaping</a></li>"
German,Umformung,External links,,Umformung in Duden online, Umformung in Duden online,"<li id=""mwCg""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Umformung"" id=""mwCw"">Umformung</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Umformungen,Noun, f,plural of Umformung, plural of Umformung,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umformung.html"" title=""Umformung"">Umformung</a></i></span></span></li>"
German,Umfrage,Pronunciation,,Audio, Audio(file),"<li id=""mwAg""> <table class=""audiotable"" id=""mwAw"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
German,Umfrage,Noun,"Â f â€_(genitive Umfrage, plural Umfragen)",survey, survey,"<li id=""mwCQ""> <a href=""survey.html"" id=""mwCg"" title=""survey"">survey</a></li>"
German,Umfrage,Related terms,,umfragen, umfragen,"<li id=""mwDA""> <span class=""Latn"" id=""mwDQ"" lang=""de"">umfragen</span></li>"
German,Umfrage,External links,,Umfrage in Duden online, Umfrage in Duden online,"<li id=""mwDw""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Umfrage"" id=""mwEA"">Umfrage</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Umfragen,Pronunciation,,Audio, Audio(file),"<li id=""mwAg""> <table class=""audiotable"" id=""mwAw"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
German,Umfragen,Noun,Â f,plural of Umfrage, plural of Umfrage,"<li id=""mwCQ""> <span class=""form-of-definition"" id=""mwCg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umfrage.html"" title=""Umfrage"">Umfrage</a></i></span></span></li>"
German,UmfÃ_nge,Noun,Â m,plural of Umfang, plural of Umfang,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umfang.html"" title=""Umfang"">Umfang</a></i></span></span></li>"
German,UmfÃ_ngen,Noun,Â m,dative plural of Umfang, dative plural of Umfang,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">dative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umfang.html"" title=""Umfang"">Umfang</a></i></span></span></li>"
German,Umgang,Etymology,,Ultimately from Proto-Germanic *umbigangaz.,Ultimately from Proto-Germanic *umbigangaz.,"<p id=""mwAw"">Ultimately from <span class=""etylcleanup"" id=""mwBA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Proto-Germanic%20language"" title=""w:Proto-Germanic language"">Proto-Germanic</a></span></span> <i class=""Latinx mention"" id=""mwBg"" lang=""gem-pro"">*umbigangaz</i>.</p>"
German,Umgang,Pronunciation,,"IPA: /ËˆÊ_mÉ¡aÅ‹/, [ËˆÊ”Ê_mÉ¡aÅ‹]"," IPA(key): /ËˆÊ_mÉ¡aÅ‹/, [ËˆÊ”Ê_mÉ¡aÅ‹]","<li id=""mwCA""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆÊ_mÉ¡aÅ‹/</span><span>, </span><span class=""IPA"" lang="""">[ËˆÊ”Ê_mÉ¡aÅ‹]</span></li>"
German,Umgang,Noun,"Â m â€_(genitive Umgangs or Umganges, plural UmgÃ_nge)"," dealings,  intercourse"," (in the plural) dealings, (social) intercourse","<li id=""mwDw""> <span class=""ib-brac"" id=""mwEA"">(</span><span class=""ib-content"">in the <a href=""plural.html"" title=""plural"">plural</a></span><span class=""ib-brac"" id=""mwEQ"">)</span> <a href=""dealings.html"" id=""mwEg"" title=""dealings"">dealings</a>, (social) <a href=""intercourse.html"" id=""mwEw"" title=""intercourse"">intercourse</a></li>"
German,Umgang,Noun,"Â m â€_(genitive Umgangs or Umganges, plural UmgÃ_nge)", acquaintances, (in the plural) acquaintances,"<li id=""mwFA""> <span class=""ib-brac"" id=""mwFQ"">(</span><span class=""ib-content"">in the <a href=""plural.html"" title=""plural"">plural</a></span><span class=""ib-brac"" id=""mwFg"">)</span> <a href=""acquaintance.html"" id=""mwFw"" title=""acquaintance"">acquaintances</a></li>"
German,Umgang,Noun,"Â m â€_(genitive Umgangs or Umganges, plural UmgÃ_nge)", procession, (church) procession,"<li id=""mwGA""> (church) <a href=""procession.html"" id=""mwGQ"" title=""procession"">procession</a></li>"
German,Umgang,Derived terms,,"umgÃ_nglich,  Umgangssprache"," umgÃ_nglich,  Umgangssprache","<li id=""mwHQ""> <span class=""Latn"" id=""mwHg"" lang=""de""><a href=""umg%C3%A4nglich.html"" title=""umgÃ_nglich"">umgÃ_nglich</a></span></li>, <li id=""mwHw""> <span class=""Latn"" id=""mwIA"" lang=""de""><a href=""Umgangssprache.html"" title=""Umgangssprache"">Umgangssprache</a></span></li>"
German,Umgang,External links,,Umgang in Duden online, Umgang in Duden online,"<li id=""mwIg""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Umgang"" id=""mwIw"">Umgang</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Umganges,Noun,,genitive singular of Umgang, genitive singular of Umgang,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umgang.html"" title=""Umgang"">Umgang</a></i></span></span></li>"
German,Umgangs,Noun,,genitive singular of Umgang, genitive singular of Umgang,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umgang.html"" title=""Umgang"">Umgang</a></i></span></span></li>"
German,Umgangsprache,Noun,,Alternative form of Umgangssprache, Alternative form of Umgangssprache,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">Alternative form of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umgangssprache.html"" title=""Umgangssprache"">Umgangssprache</a></i></span></span></li>"
German,Umgangssprache,Etymology,,Umgang +â€_ Sprache,Umgang +â€_ Sprache,"<p id=""mwAg""><i class=""Latn mention"" id=""mwAw"" lang=""de""><a href=""Umgang.html"" title=""Umgang"">Umgang</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Sprache.html"" title=""Sprache"">Sprache</a></i></p>"
German,Umgangssprache,Pronunciation,,IPA: /ËˆÊ_mÉ¡aÅ‹sËŒÊƒpÊÅaËêxÉ™/, IPA(key): /ËˆÊ_mÉ¡aÅ‹sËŒÊƒpÊÅaËêxÉ™/,"<li id=""mwBg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆÊ_mÉ¡aÅ‹sËŒÊƒpÊÅaËêxÉ™/</span></li>"
German,Umgangssprache,Noun,"Â f â€_(genitive Umgangssprache, plural Umgangssprachen)","colloquial language, vernacular"," colloquial language, vernacular","<li id=""mwDQ""> <a href=""colloquial.html"" id=""mwDg"" title=""colloquial"">colloquial</a> <a href=""language.html"" id=""mwDw"" title=""language"">language</a>, <a href=""vernacular.html"" id=""mwEA"" title=""vernacular"">vernacular</a></li>"
German,Umgangssprache,Derived terms,,umgangssprachlich, umgangssprachlich,"<li id=""mwEw""> <span class=""Latn"" id=""mwFA"" lang=""de""><a href=""umgangssprachlich.html"" title=""umgangssprachlich"">umgangssprachlich</a></span></li>"
German,Umgangssprache,External links,,Umgangssprache in Duden online, Umgangssprache in Duden online,"<li id=""mwGQ""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Umgangssprache"" id=""mwGg"">Umgangssprache</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Umgangssprachen,Pronunciation,,IPA: /ËˆÊ_mÉ¡aÅ‹sËŒÊƒpÊÅaËêxÅ‹/, IPA(key): /ËˆÊ_mÉ¡aÅ‹sËŒÊƒpÊÅaËêxÅ‹/,"<li id=""mwAg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆÊ_mÉ¡aÅ‹sËŒÊƒpÊÅaËêxÅ‹/</span></li>"
German,Umgangssprachen,Noun,Â fÂ pl,nominative plural of Umgangssprache, nominative plural of Umgangssprache,"<li id=""mwCQ""> <span class=""form-of-definition"" id=""mwCg"">nominative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umgangssprache.html"" title=""Umgangssprache"">Umgangssprache</a></i></span></span></li>"
German,Umgangssprachen,Noun,Â fÂ pl,genitive plural of Umgangssprache, genitive plural of Umgangssprache,"<li id=""mwCw""> <span class=""form-of-definition"" id=""mwDA"">genitive plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umgangssprache.html"" title=""Umgangssprache"">Umgangssprache</a></i></span></span></li>"
German,Umgangssprachen,Noun,Â fÂ pl,dative plural of Umgangssprache, dative plural of Umgangssprache,"<li id=""mwDQ""> <span class=""form-of-definition"" id=""mwDg"">dative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umgangssprache.html"" title=""Umgangssprache"">Umgangssprache</a></i></span></span></li>"
German,Umgangssprachen,Noun,Â fÂ pl,accusative plural of Umgangssprache, accusative plural of Umgangssprache,"<li id=""mwDw""> <span class=""form-of-definition"" id=""mwEA"">accusative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umgangssprache.html"" title=""Umgangssprache"">Umgangssprache</a></i></span></span></li>"
German,Umgebung,Etymology,,Cognate with Dutch omgeving.,Cognate with Dutch omgeving.,"<p id=""mwAg"">Cognate with Dutch <i class=""Latn mention"" id=""mwAw"" lang=""nl""><a href=""omgeving.html"" title=""omgeving"">omgeving</a></i>.</p>"
German,Umgebung,Pronunciation,,"IPA: /Ê_mËˆÉ¡eËêbÊ_Å‹/,  Audio"," IPA(key): /Ê_mËˆÉ¡eËêbÊ_Å‹/,  Audio(file)","<li id=""mwBQ""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/Ê_mËˆÉ¡eËêbÊ_Å‹/</span></li>, <li id=""mwCA""> <table class=""audiotable"" id=""mwCQ"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
