headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
English,Quakerize,Etymology,,Quaker +_—_ -ize,Quaker +_—_ -ize,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""en""><a href=""Quaker.html"" title=""Quaker"">Quaker</a></i><span> +</span><span>_—_</span><span> </span><i class=""Latn mention"" lang=""en""><a href=""-ize.html"" title=""-ize"">-ize</a></i></p>"
English,Quakerize,Verb," _—_(third-person singular simple present Quakerizes, present participle Quakerizing, simple past and past participle Quakerized)", To convert or adapt to the Quaker religion., (transitive) To convert or adapt to the Quaker religion.,"<li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ"">(</span><span class=""ib-content"">transitive</span><span class=""ib-brac"" id=""mwCg"">)</span> To <a href=""convert.html"" id=""mwCw"" title=""convert"">convert</a> or <a href=""adapt.html"" id=""mwDA"" title=""adapt"">adapt</a> to the <a href=""Quaker.html"" id=""mwDQ"" title=""Quaker"">Quaker</a> <a href=""religion.html"" id=""mwDg"" title=""religion"">religion</a>.</li>"
English,Quakerized,Verb,,simple past tense and past participle of Quakerize, simple past tense and past participle of Quakerize,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">simple past tense and past participle of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Quakerize.html"" title=""Quakerize"">Quakerize</a></i></span></span></li>"
English,Quakerizes,Verb,,third-person singular simple present indicative form of Quakerize, third-person singular simple present indicative form of Quakerize,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">third-person singular simple present indicative form of <span class=""mention"" lang=""en""><a href=""Quakerize.html"" title=""Quakerize"">Quakerize</a></span></span></li>"
English,Quakerizing,Verb,,present participle of Quakerize, present participle of Quakerize,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">present participle of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Quakerize.html"" title=""Quakerize"">Quakerize</a></i></span></span></li>"
English,Quakerly,Etymology,,Quaker +_—_ -ly,Quaker +_—_ -ly,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""en""><a href=""Quaker.html"" title=""Quaker"">Quaker</a></i><span> +</span><span>_—_</span><span> </span><i class=""Latn mention"" lang=""en""><a href=""-ly.html"" title=""-ly"">-ly</a></i></p>"
English,Quakerly,Adjective," _—_(comparative more Quakerly, superlative most Quakerly)","Pertaining to Quakers. I was amused to hear his sister describe some of those eruptions in her slow, Quakerly fashion."," Pertaining to Quakers. I was amused to hear his sister describe some of those eruptions in her slow, Quakerly fashion.","<li id=""mwCA""> Pertaining to <a href=""Quaker.html"" id=""mwCQ"" title=""Quaker"">Quakers</a>.<dl id=""mwCg""><dd id=""mwCw""> <i id=""mwDA"">I was amused to hear his sister describe some of those eruptions in her slow, <b id=""mwDQ"">Quakerly</b> fashion.</i></dd></dl></li>"
English,Quakerly,Adjective," _—_(comparative more Quakerly, superlative most Quakerly)","Befitting a Quaker. Those pretty curls were not Quakerly."," Befitting a Quaker. Those pretty curls were not Quakerly.","<li id=""mwDg""> Befitting a Quaker.<dl id=""mwDw""><dd id=""mwEA""> <i id=""mwEQ"">Those pretty curls were not <b id=""mwEg"">Quakerly</b>.</i></dd></dl></li>"
English,Quakers,Noun,,plural of Quaker, plural of Quaker,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Quaker.html"" title=""Quaker"">Quaker</a></i></span></span></li>"
English,Quakers,Proper noun,,The Religious Society of Friends., The Religious Society of Friends.,"<li id=""mwDA""> The <a class=""external"" href=""https://en.wikipedia.org/wiki/Religious%20Society%20of%20Friends"" id=""mwDQ"" title=""w:Religious Society of Friends"">Religious Society of Friends</a>.</li>"
English,Quakery,Noun, _—_(uncountable), Quakerism, (archaic) Quakerism,"<li id=""mwBQ""> <span class=""ib-brac"" id=""mwBg"">(</span><span class=""ib-content"">archaic</span><span class=""ib-brac"" id=""mwBw"">)</span> <a href=""Quakerism.html"" id=""mwCA"" title=""Quakerism"">Quakerism</a></li>"
English,Qual,Noun, _—_(plural Quals),Alternative letter-case form of qual, Alternative letter-case form of qual,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">Alternative <a href=""letter_case.html"" title=""letter case"">letter-case</a> form of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""qual.html"" title=""qual"">qual</a></i></span></span></li>"
German,Qualen,Noun,,plural of Qual, plural of Qual,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Qual.html"" title=""Qual"">Qual</a></i></span></span></li>"
German,Qualifikation,Noun,"Î_f _—_(genitive Qualifikation, plural Qualifikationen)",qualification, qualification,"<li id=""mwBQ""> <a href=""qualification.html"" id=""mwBg"" title=""qualification"">qualification</a></li>"
German,Qualifikation,External links,,Qualifikation in Duden online, Qualifikation in Duden online,"<li id=""mwCQ""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Qualifikation"" id=""mwCg"">Qualifikation</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Qualifikationen,Pronunciation,,Audio, Audio(file),"<li id=""mwAg""> <table class=""audiotable"" id=""mwAw"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
German,Qualifikationen,Noun,Î_f,plural of Qualifikation, plural of Qualifikation,"<li id=""mwCQ""> <span class=""form-of-definition"" id=""mwCg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Qualifikation.html"" title=""Qualifikation"">Qualifikation</a></i></span></span></li>"
German,Qualifizierung,Noun,"Î_f _—_(genitive Qualifizierung, plural Qualifizierungen)",qualification, qualification,"<li id=""mwBQ""> <a href=""qualification.html"" id=""mwBg"" title=""qualification"">qualification</a></li>"
German,Qualifizierung,Related terms,,qualifizieren, qualifizieren,"<li id=""mwCA""> <span class=""Latn"" id=""mwCQ"" lang=""de""><a href=""qualifizieren.html"" title=""qualifizieren"">qualifizieren</a></span></li>"
German,Qualifizierung,External links,,Qualifizierung in Duden online, Qualifizierung in Duden online,"<li id=""mwCw""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Qualifizierung"" id=""mwDA"">Qualifizierung</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Qualifizierungen,Noun,Î_f,plural of Qualifizierung, plural of Qualifizierung,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Qualifizierung.html"" title=""Qualifizierung"">Qualifizierung</a></i></span></span></li>"
German,Qualit’_t,Pronunciation,,"IPA: [è‘kvaliè_t€_èêt],  Audio ,  Hyphenation: Qua_—_li_—_t’_t"," IPA(key): [è‘kvaliè_t€_èêt],  Audio (Austria)(file),  Hyphenation: Qua_—_li_—_t’_t","<li id=""mwAw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[è‘kvaliè_t€_èêt]</span></li>, <li id=""mwBg""> <table class=""audiotable"" id=""mwBw"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio (Austria)</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>, <li id=""mwCQ""> <span id=""mwCg"">Hyphenation: </span><span class=""Latn"" id=""mwCw"" lang=""de"">Qua_—_li_—_t’_t</span></li>"
German,Qualit’_t,Noun,"Î_f _—_(genitive Qualit’_t, plural Qualit’_ten)","quality Unter Qualit’_t versteht man die Gesamtheit aller Merkmale und Eigenschaften einer Dienstleistung oder eines Produktes bzgl. ihrer/dessen Eignung, festgelegte oder vorausgeschriebene Erfordernisse zu erf’_llen._—_By quality is meant the suitability of a service or a product to fulfill fixed or pre-written requirements regarding the totality of features and characteristics. Qualit’_t ist dann, wenn sie alle wieder kommen _—– die Kunden nat’_rlich, nicht die Produkte!_—_Quality exists, when they all come back _—– the customers of course, not the products!"," quality Unter Qualit’_t versteht man die Gesamtheit aller Merkmale und Eigenschaften einer Dienstleistung oder eines Produktes bzgl. ihrer/dessen Eignung, festgelegte oder vorausgeschriebene Erfordernisse zu erf’_llen._—_By quality is meant the suitability of a service or a product to fulfill fixed or pre-written requirements regarding the totality of features and characteristics. Qualit’_t ist dann, wenn sie alle wieder kommen _—– die Kunden nat’_rlich, nicht die Produkte!_—_Quality exists, when they all come back _—– the customers of course, not the products!","<li id=""mwEA""> <a href=""quality.html"" id=""mwEQ"" title=""quality"">quality</a><dl id=""mwEg""><dd id=""mwEw""> <i id=""mwFA""><span class=""Latn"" lang=""de"">Unter <b>Qualit’_t</b> versteht man die Gesamtheit aller Merkmale und Eigenschaften einer Dienstleistung oder eines Produktes bzgl. ihrer/dessen Eignung, festgelegte oder vorausgeschriebene Erfordernisse zu erf’_llen.</span></i><span>_—_</span><dl id=""mwFQ""><dd>By <b>quality</b> is meant the suitability of a service or a product to fulfill fixed or pre-written requirements regarding the totality of features and characteristics.</dd></dl></dd><dd id=""mwFg""> <i id=""mwFw""><span class=""Latn"" lang=""de""><b>Qualit’_t</b> ist dann, wenn sie alle wieder kommen _—– die Kunden nat’_rlich, nicht die Produkte!</span></i><span>_—_</span><dl id=""mwGA""><dd><b>Quality</b> exists, when they all come back _—– the customers of course, not the products!</dd></dl></dd></dl></li>"
German,Qualit’_t,Hypernyms,,"Eigenschaft, Merkmal"," Eigenschaft, Merkmal","<li id=""mwGg""> <span class=""Latn"" id=""mwGw"" lang=""de""><a href=""Eigenschaft.html"" title=""Eigenschaft"">Eigenschaft</a></span>, <span class=""Latn"" id=""mwHA"" lang=""de""><a href=""Merkmal.html"" title=""Merkmal"">Merkmal</a></span></li>"
German,Qualit’_t,External links,,Qualit’_t in Duden online, Qualit’_t in Duden online,"<li id=""mwIQ""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Qualitaet"" id=""mwIg"">Qualit’_t</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Qualit’_ten,Pronunciation,,"IPA: [è‘kvaliè_t€_èêtnÕ©],  Audio ,  Hyphenation: Qua_—_li_—_t’__—_ten"," IPA(key): [è‘kvaliè_t€_èêtnÕ©],  Audio (Austria)(file),  Hyphenation: Qua_—_li_—_t’__—_ten","<li id=""mwAg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[è‘kvaliè_t€_èêtnÕ©]</span></li>, <li id=""mwBQ""> <table class=""audiotable"" id=""mwBg"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio (Austria)</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>, <li id=""mwCA""> <span id=""mwCQ"">Hyphenation: </span><span class=""Latn"" id=""mwCg"" lang=""de"">Qua_—_li_—_t’__—_ten</span></li>"
German,Qualit’_ten,Noun,Î_f,plural of Qualit’_t, plural of Qualit’_t,"<li id=""mwDw""> <span class=""form-of-definition"" id=""mwEA"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Qualit%C3%A4t.html"" title=""Qualit’_t"">Qualit’_t</a></i></span></span></li>"
German,Qualit’_tsanforderung,Etymology,,From Qualit’_t +_—_ -s- +_—_ Anforderung.,From Qualit’_t +_—_ -s- +_—_ Anforderung.,"<p id=""mwAQ"">From <i class=""Latn mention"" id=""mwAg"" lang=""de""><a href=""Qualit%C3%A4t.html"" title=""Qualit’_t"">Qualit’_t</a></i><span> +</span><span>_—_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""-s-.html"" title=""-s-"">-s-</a></i><span> +</span><span>_—_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Anforderung.html"" title=""Anforderung"">Anforderung</a></i>.</p>"
German,Qualit’_tsanforderung,Pronunciation,,"IPA: /kvaliè_t€_èê__anè‘f€”_Åd€È_Å__Å /,  Hyphenation: Qua_—_li_—_t’_ts_—_an_—_for_—_de_—_rung"," IPA(key): /kvaliè_t€_èê__anè‘f€”_Åd€È_Å__Å /,  Hyphenation: Qua_—_li_—_t’_ts_—_an_—_for_—_de_—_rung","<li id=""mwBQ""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/kvaliè_t€_èê__anè‘f€”_Åd€È_Å__Å /</span></li>, <li id=""mwCA""> <span id=""mwCQ"">Hyphenation: </span><span class=""Latn"" id=""mwCg"" lang=""de"">Qua_—_li_—_t’_ts_—_an_—_for_—_de_—_rung</span></li>"
German,Qualit’_tsanforderung,Noun,"Î_f _—_(genitive Qualit’_tsanforderung, plural Qualit’_tsanforderungen)", quality requirement," (business, quality) quality requirement","<li id=""mwDw""> <span class=""ib-brac"" id=""mwEA"">(</span><span class=""ib-content"">business<span class=""ib-comma"">,</span><span> </span>quality</span><span class=""ib-brac"" id=""mwEQ"">)</span> <a href=""quality_requirement.html"" id=""mwEg"" title=""quality requirement"">quality requirement</a></li>"
German,Qualit’_tsanforderung,External links,,Qualit’_tsanforderung in Duden online, Qualit’_tsanforderung in Duden online,"<li id=""mwFQ""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Qualitaetsanforderung"" id=""mwFg"">Qualit’_tsanforderung</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Qualit’_tsanforderungen,Pronunciation,,"IPA: /kvaliè_t€_èê__anè‘f€”_Åd€È_Å__Å €Èn/,  Hyphenation: Qua_—_li_—_t’_ts_—_an_—_for_—_de_—_run_—_gen"," IPA(key): /kvaliè_t€_èê__anè‘f€”_Åd€È_Å__Å €Èn/,  Hyphenation: Qua_—_li_—_t’_ts_—_an_—_for_—_de_—_run_—_gen","<li id=""mwAg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/kvaliè_t€_èê__anè‘f€”_Åd€È_Å__Å €Èn/</span></li>, <li id=""mwBQ""> <span id=""mwBg"">Hyphenation: </span><span class=""Latn"" id=""mwBw"" lang=""en"">Qua_—_li_—_t’_ts_—_an_—_for_—_de_—_run_—_gen</span></li>"
