headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
Turkish,Yeliz,Proper noun,,A female given name, A female given name,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">A female <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
English,Yelizaveta,Etymology,,From Russian _•_»_¸_·_°___µÌÅÑ‚_° â€_.,From Russian _•_»_¸_·_°___µÌÅÑ‚_° â€_(JelizavÃ©ta).,"<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Russian%20language"" title=""w:Russian language"">Russian</a></span></span> <i class=""Cyrl mention"" id=""mwBQ"" lang=""ru""><a href=""%D0%95%D0%BB%D0%B8%D0%B7%D0%B0%D0%B2%D0%B5%D1%82%D0%B0.html"" title=""_•_»_¸_·_°___µÑ‚_°"">_•_»_¸_·_°___µÌÅÑ‚_°</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">JelizavÃ©ta</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>.</p>"
English,Yelizaveta,Proper noun,,A Russian female given name, A Russian female given name,"<li id=""mwCw""> <span class=""use-with-mention"" id=""mwDA"">A Russian female <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
English,Yelizaveta,Related terms,,Elizabeth, Elizabeth,"<li id=""mwDw""> <span class=""Latn"" id=""mwEA"" lang=""en""><a href=""Elizabeth.html"" title=""Elizabeth"">Elizabeth</a></span></li>"
English,Yellow Boy,Etymology,,From the golden yellow colour of its receiver.,From the golden yellow colour of its receiver.,"<p id=""mwAg"">From the golden yellow colour of its <a href=""receiver.html"" id=""mwAw"" title=""receiver"">receiver</a>.</p>"
English,Yellow Boy,Noun, â€_(plural Yellow Boys), A Winchester Model 1866 lever action rifle.," (firearms, informal) A Winchester Model 1866 lever action rifle.","<li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ"">(</span><span class=""ib-content"">firearms<span class=""ib-comma"">,</span><span> </span>informal</span><span class=""ib-brac"" id=""mwCg"">)</span> A <a class=""external"" href=""https://en.wikipedia.org/wiki/Winchester%20Rifle#Winchester_Model_1866"" id=""mwCw"" title=""w:Winchester Rifle"">Winchester Model 1866</a> lever action rifle.</li>"
English,Yellow Boys,Noun,,plural of Yellow Boy, plural of Yellow Boy,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Yellow_Boy.html"" title=""Yellow Boy"">Yellow Boy</a></i></span></span></li>"
English,Yellow Dog,Noun, â€_(plural Yellow Dogs),"Alternative letter-case form of yellow dog, chiefly used when the word has the sense ""Carolina dog"" or the sense ""Yellow Dog Democrat""."," Alternative letter-case form of yellow dog, chiefly used when the word has the sense ""Carolina dog"" or the sense ""Yellow Dog Democrat"".","<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">Alternative <a href=""letter_case.html"" title=""letter case"">letter-case</a> form of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""yellow_dog.html"" title=""yellow dog"">yellow dog</a></i></span></span><span class=""use-with-mention"" id=""mwCA"">, chiefly used when the word has the sense ""<a href=""Carolina_dog.html"" title=""Carolina dog"">Carolina dog</a>"" or the sense ""<a href=""Yellow_Dog_Democrat.html"" title=""Yellow Dog Democrat"">Yellow Dog Democrat</a>"".</span></li>"
English,Yellow Dog Democrat,Alternative forms,,yellow dog Democrat, yellow dog Democrat,"<li id=""mwBA""> <span class=""Latn"" id=""mwBQ"" lang=""en""><a href=""yellow_dog_Democrat.html"" title=""yellow dog Democrat"">yellow dog Democrat</a></span></li>"
English,Yellow Dog Democrat,Etymology,,"From the claim that such Democrats would sooner vote for a yellow dog, if it ran on the Democratic ticket, than a Republican.","From the claim that such Democrats would sooner vote for a yellow dog, if it ran on the Democratic ticket, than a Republican.","<p id=""mwBg"">From the claim that such Democrats would sooner vote for a <a href=""yellow_dog.html"" id=""mwBw"" title=""yellow dog"">yellow dog</a>, if it ran on the Democratic ticket, than a Republican.</p>"
English,Yellow Dog Democrat,Noun, â€_(plural Yellow Dog Democrats)," A Democrat, especially a Southern one, who votes a straight party ticket; one who invariably votes for Democratic candidates."," (US) A Democrat, especially a Southern one, who votes a straight party ticket; one who invariably votes for Democratic candidates.","<li id=""mwDA""> <span class=""ib-brac"" id=""mwDQ"">(</span><span class=""ib-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/United%20States"" title=""w:United States"">US</a></span><span class=""ib-brac"" id=""mwDg"">)</span> A <a href=""Democrat.html"" id=""mwDw"" title=""Democrat"">Democrat</a>, especially a <a href=""Southern.html"" id=""mwEA"" title=""Southern"">Southern</a> one, who votes a straight party ticket; one who invariably votes for Democratic candidates.</li>"
English,Yellow Dog Democrat,Antonyms,,Broken Glass Republican , Broken Glass Republican (uncommon),"<li id=""mwEg""> <span class=""Latn"" id=""mwEw"" lang=""en""><a href=""Broken_Glass_Republican.html"" title=""Broken Glass Republican"">Broken Glass Republican</a></span> <span class=""ib-brac"" id=""mwFA""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">uncommon</span></span><span class=""ib-brac"" id=""mwFQ""><span class=""qualifier-brac"">)</span></span></li>"
English,Yellow Dog Democrats,Noun,,plural of Yellow Dog Democrat, plural of Yellow Dog Democrat,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Yellow_Dog_Democrat.html"" title=""Yellow Dog Democrat"">Yellow Dog Democrat</a></i></span></span></li>"
English,Yellow Dogs,Noun,,plural of Yellow Dog, plural of Yellow Dog,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Yellow_Dog.html"" title=""Yellow Dog"">Yellow Dog</a></i></span></span></li>"
English,Yellow River,Proper noun,,"The Huang He, a river in China."," The Huang He, a river in China.","<li id=""mwBQ""> The <a href=""Huang_He.html"" id=""mwBg"" title=""Huang He"">Huang He</a>, a river in China.</li>"
English,Yellow Sea,Proper noun,,An arm of the Pacific Ocean between mainland China and the Korean peninsula., An arm of the Pacific Ocean between mainland China and the Korean peninsula.,"<li id=""mwBg""> An <a href=""arm.html"" id=""mwBw"" title=""arm"">arm</a> of the <a href=""Pacific_Ocean.html"" id=""mwCA"" title=""Pacific Ocean"">Pacific Ocean</a> between <a href=""mainland.html"" id=""mwCQ"" title=""mainland"">mainland</a> <a href=""China.html"" id=""mwCg"" title=""China"">China</a> and the <a href=""Korean.html"" id=""mwCw"" title=""Korean"">Korean</a> <a href=""peninsula.html"" id=""mwDA"" title=""peninsula"">peninsula</a>.</li>"
English,Yellow Sea,Related terms,,Yellow River, Yellow River,"<li id=""mwDg""> <span class=""Latn"" id=""mwDw"" lang=""en""><a href=""Yellow_River.html"" title=""Yellow River"">Yellow River</a></span></li>"
English,Yellowhammer State,Proper noun,,An unofficial nickname for the state of Alabama in the United States of America., An unofficial nickname for the state of Alabama in the United States of America.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">An <a href=""unofficial.html"" title=""unofficial"">unofficial</a> <a href=""nickname.html"" title=""nickname"">nickname</a> for the <a href=""state.html"" title=""state"">state</a> of <a href=""Alabama.html"" title=""Alabama"">Alabama</a> in the <a href=""United_States_of_America.html"" title=""United States of America"">United States of America</a></span>.</li>"
English,Yellowhammer State,Synonyms,,Heart of Dixie, Heart of Dixie,"<li id=""mwCA""> <span class=""Latn"" id=""mwCQ"" lang=""en""><a href=""Heart_of_Dixie.html"" title=""Heart of Dixie"">Heart of Dixie</a></span></li>"
English,Yellowknife,Proper noun,,"Capital of the Northwest Territories, Canada."," Capital of the Northwest Territories, Canada.","<li id=""mwBw""> Capital of the <a href=""Northwest_Territories.html"" id=""mwCA"" title=""Northwest Territories"">Northwest Territories</a>, <a href=""Canada.html"" id=""mwCQ"" title=""Canada"">Canada</a>.</li>"
English,Yellowknife,External links,, Yellowknife on  Wikipedia.Wikipedia ,  Yellowknife on  Wikipedia.Wikipedia ,"<li id=""mwCw""> <span> </span><b class=""Latn"" lang=""en""><a class=""external"" href=""https://en.wikipedia.org/wiki/Yellowknife"" title=""w:Yellowknife"">Yellowknife</a></b><span> on  Wikipedia.</span><span class=""interProject"" id=""mwDQ""><a class=""external"" href=""https://en.wikipedia.org/wiki/Yellowknife"" title=""w:Yellowknife"">Wikipedia </a></span></li>"
English,Yellowknifer,Etymology,,Yellowknife +â€_ -er,Yellowknife +â€_ -er,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""en""><a href=""Yellowknife.html"" title=""Yellowknife"">Yellowknife</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""en""><a href=""-er.html"" title=""-er"">-er</a></i></p>"
English,Yellowknifer,Noun, â€_(plural Yellowknifers),"A native or inhabitant of Yellowknife, Canada."," A native or inhabitant of Yellowknife, Canada.","<li id=""mwCA""> A native or inhabitant of <a href=""Yellowknife.html"" id=""mwCQ"" title=""Yellowknife"">Yellowknife</a>, Canada.</li>"
English,Yellowknifers,Noun,,plural of Yellowknifer, plural of Yellowknifer,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Yellowknifer.html"" title=""Yellowknifer"">Yellowknifer</a></i></span></span></li>"
English,Yellowstone,Proper noun,,"A national park of the USA, located in Montana, Idaho and Wyoming."," A national park of the USA, located in Montana, Idaho and Wyoming.","<li id=""mwCA""> A <a href=""national_park.html"" id=""mwCQ"" title=""national park"">national park</a> of the <a href=""USA.html"" id=""mwCg"" title=""USA"">USA</a>, located in <a href=""Montana.html"" id=""mwCw"" title=""Montana"">Montana</a>, <a href=""Idaho.html"" id=""mwDA"" title=""Idaho"">Idaho</a> and <a href=""Wyoming.html"" id=""mwDQ"" title=""Wyoming"">Wyoming</a>.</li>"
English,Yellowstone,Proper noun,,"A river that rises in the park before flowing into Montana and North Dakota, where it empties into the Missouri River."," A river that rises in the park before flowing into Montana and North Dakota, where it empties into the Missouri River.","<li id=""mwDg""> A <a href=""river.html"" id=""mwDw"" title=""river"">river</a> that rises in the park before flowing into <a href=""Montana.html"" id=""mwEA"" title=""Montana"">Montana</a> and <a href=""North_Dakota.html"" id=""mwEQ"" title=""North Dakota"">North Dakota</a>, where it empties into the <a class=""external"" href=""https://en.wikipedia.org/wiki/Missouri%20River"" id=""mwEg"" title=""wikipedia:Missouri River"">Missouri River</a>.</li>"
English,Yellowstone,Proper noun,,A nickname for the 2-8-8-4 train configuration., A nickname for the 2-8-8-4 train configuration.,"<li id=""mwEw""> <span class=""use-with-mention"" id=""mwFA"">A <a href=""nickname.html"" title=""nickname"">nickname</a> for</span> the <a href=""2-8-8-4.html"" id=""mwFQ"" title=""2-8-8-4"">2-8-8-4</a> <a href=""train.html"" id=""mwFg"" title=""train"">train</a> <a href=""configuration.html"" id=""mwFw"" title=""configuration"">configuration</a>.</li>"
English,Yeltsin,Etymology,,Transliteration of Russian _•ÌÅ_»ÑŒÑ†_¸__ â€_.,Transliteration of Russian _•ÌÅ_»ÑŒÑ†_¸__ â€_(JÃ©lÊ_cin).,"<p id=""mwAg"">Transliteration of <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Russian%20language"" title=""w:Russian language"">Russian</a></span></span> <i class=""Cyrl mention"" id=""mwBQ"" lang=""ru""><a href=""%D0%95%D0%BB%D1%8C%D1%86%D0%B8%D0%BD.html"" title=""_•_»ÑŒÑ†_¸__"">_•ÌÅ_»ÑŒÑ†_¸__</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">JÃ©lÊ_cin</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>.</p>"
English,Yeltsin,Pronunciation,, IPA: /ËˆjeltsÉªn/, (UK) IPA(key): /ËˆjeltsÉªn/,"<li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/British%20English"" title=""w:British English"">UK</a></span></span><span class=""ib-brac"" id=""mwCg""><span class=""qualifier-brac"">)</span></span> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆjeltsÉªn/</span></li>"
English,Yeltsin,Proper noun,,"A transliteration of a Russian surname.
 Boris Yeltsin, Russian president."," A transliteration of a Russian surname.
 Boris Yeltsin, Russian president.","<li id=""mwEQ""> <span class=""use-with-mention"" id=""mwEg"">A <a href=""transliteration.html"" title=""transliteration"">transliteration</a> of a Russian surname.</span>
<dl id=""mwEw""><dd id=""mwFA""> <a class=""external"" href=""https://en.wikipedia.org/wiki/Boris%20Yeltsin"" id=""mwFQ"" title=""w:Boris Yeltsin"">Boris Yeltsin</a>, Russian president.</dd></dl></li>"
English,Yeltsin,Derived terms,,Yeltsinism, Yeltsinism,"<li id=""mwFw""> <span class=""Latn"" id=""mwGA"" lang=""en""><a href=""Yeltsinism.html"" title=""Yeltsinism"">Yeltsinism</a></span></li>"
English,Yeltsinian,Etymology,,Yeltsin +â€_ -ian,Yeltsin +â€_ -ian,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""en""><a href=""Yeltsin.html"" title=""Yeltsin"">Yeltsin</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""en""><a href=""-ian.html"" title=""-ian"">-ian</a></i></p>"
English,Yeltsinian,Adjective," â€_(comparative more Yeltsinian, superlative most Yeltsinian)","Of or relating to Boris Yeltsin , Russian politician and the first President of the Russian Federation, serving from 1991 to 1999."," Of or relating to Boris Yeltsin (Russian: _‘__Ñ€_¸ÌÅÑÅ _•ÌÅ_»ÑŒÑ†_¸__; 1931â€“2007), Russian politician and the first President of the Russian Federation, serving from 1991 to 1999.","<li id=""mwCA""> Of or relating to <a class=""external"" href=""https://en.wikipedia.org/wiki/Boris%20Yeltsin"" id=""mwCQ"" title=""wikipedia:Boris Yeltsin"">Boris Yeltsin</a> (Russian: _‘__Ñ€_¸ÌÅÑÅ _•ÌÅ_»ÑŒÑ†_¸__; 1931â€“2007), Russian politician and the first President of the Russian Federation, serving from 1991 to 1999.</li>"
English,Yeltsinism,Etymology,,Yeltsin +â€_ -ism,Yeltsin +â€_ -ism,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""en""><a href=""Yeltsin.html"" title=""Yeltsin"">Yeltsin</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""en""><a href=""-ism.html"" title=""-ism"">-ism</a></i></p>"
English,Yeltsinism,Noun, â€_(uncountable)," the political and economic policies of Boris Yeltsin, after he became the effective ruler of Russia following the dissolution of the Soviet Union in December 1991
 the outward appearance of democracy, while actually concentrating power in a form of authoritarianism
 2000, Mohamed Sid-Ahmed, Al-Ahram Weekly, Issue No. 464, Putin's impossible equation:
 It thus seems that the 'constitutional coup' brought about a 'Yeltsinism without Yeltsin', a surgical operation that aimed at prolonging the life of Yeltsinism, even if this entailed the removal of Yeltsin himself and the institution of measures against the corruption and nepotism that had gone beyond all limits in his immediate entourage.
 the economic and social chaos as a result of the decline of the authority of the Russian state
 2015, Stephen Kotkin, Foreign Affairs, CFR, The Resistible Rise of Vladimir Putin:
 All the while, a bogeyman served him wellâ€”not a return to communism, Yeltsinâ€™s scarecrow, but the chaos of Yeltsinism.

"," (disapproving) the political and economic policies of Boris Yeltsin, after he became the effective ruler of Russia following the dissolution of the Soviet Union in December 1991
 the outward appearance of democracy, while actually concentrating power in a form of authoritarianism
 2000, Mohamed Sid-Ahmed, Al-Ahram Weekly, Issue No. 464, Putin's impossible equation:
 It thus seems that the 'constitutional coup' brought about a 'Yeltsinism without Yeltsin', a surgical operation that aimed at prolonging the life of Yeltsinism, even if this entailed the removal of Yeltsin himself and the institution of measures against the corruption and nepotism that had gone beyond all limits in his immediate entourage.
 the economic and social chaos as a result of the decline of the authority of the Russian state
 2015, Stephen Kotkin, Foreign Affairs, CFR, The Resistible Rise of Vladimir Putin:
 All the while, a bogeyman served him wellâ€”not a return to communism, Yeltsinâ€™s scarecrow, but the chaos of Yeltsinism.

","<li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ"">(</span><span class=""ib-content"">disapproving</span><span class=""ib-brac"" id=""mwCg"">)</span> the political and economic policies of <a class=""external"" href=""https://en.wikipedia.org/wiki/Boris%20Yeltsin"" id=""mwCw"" title=""wikipedia:Boris Yeltsin"">Boris Yeltsin</a>, after he became the effective ruler of <a href=""Russia.html"" id=""mwDA"" title=""Russia"">Russia</a> following the dissolution of the <a href=""Soviet_Union.html"" id=""mwDQ"" title=""Soviet Union"">Soviet Union</a> in December 1991
<ol id=""mwDg""><li id=""mwDw""> the outward appearance of democracy, while actually concentrating power in a form of authoritarianism
<ul id=""mwEA""><li id=""mwEQ""> <b id=""mwEg"">2000</b>, Mohamed Sid-Ahmed, Al-Ahram Weekly, Issue No. 464, <i id=""mwEw""><a class=""external"" href=""http://weekly.ahram.org.eg/2000/464/op3.htm"" id=""mwFA"">Putin's impossible equation</a></i>:
<dl id=""mwFQ""><dd id=""mwFg""> It thus seems that the 'constitutional coup' brought about a '<b id=""mwFw"">Yeltsinism</b> without Yeltsin', a surgical operation that aimed at prolonging the life of <b id=""mwGA"">Yeltsinism</b>, even if this entailed the removal of Yeltsin himself and the institution of measures against the corruption and nepotism that had gone beyond all limits in his immediate entourage.</dd></dl></li></ul></li>
<li id=""mwGQ""> the economic and social chaos as a result of the decline of the authority of the Russian state
<ul id=""mwGg""><li id=""mwGw""> <b id=""mwHA"">2015</b>, Stephen Kotkin, Foreign Affairs, CFR, <i id=""mwHQ""><a class=""external"" href=""http://www.foreignaffairs.com/articles/143037/stephen-kotkin/the-resistible-rise-of-vladimir-putin"" id=""mwHg"">The Resistible Rise of Vladimir Putin</a></i>:
<dl id=""mwHw""><dd id=""mwIA""> All the while, a bogeyman served him wellâ€”not a return to communism, Yeltsinâ€™s scarecrow, but the chaos of <b id=""mwIQ"">Yeltsinism</b>.

</dd></dl></li></ul></li></ol></li>"
